Player,2021-22,2020-21,2019-20,2018-19,2017-18,2016-17,2015-16,2014-15,2013-14,2012-13,2011-12,2010-11,2009-10,2008-09,2007-08,2006-07,2005-06,2004-05,2003-04,2002-03,2001-02,2000-01,1999-00,1998-99,1997-98,1996-97
Rajon Rondo,7500000.0,7904358.0,2720484.0,9703852.0,6987751.0,15781991.0,10816014.0,14715549.0,13962724.0,13023714.0,12091466.0,11331930.0,2638852.0,1632895.0,1603010.0,1531353.0,,,,,,,,,,
Patrick Williams,7422000.0,7449447.0,,,,,,,,,,,,,,,,,,,,,,,,
Cory Joseph,7310000.0,13279322.0,12728639.0,8566345.0,8462944.0,8246090.0,7969694.0,2433301.0,1376026.0,1308954.0,1237859.0,,,,,,,,,,,,,,,
Scottie Barnes,7280400.0,,,,,,,,,,,,,,,,,,,,,,,,,
Darius Garland,7040880.0,7083064.0,6789583.0,,,,,,,,,,,,,,,,,,,,,,,
Chris Boucher,7020000.0,6850444.0,1684668.0,493190.0,85683.0,,,,,,,,,,,,,,,,,,,,,
Zach Collins,7000000.0,5697730.0,4497664.0,3912722.0,3390989.0,,,,,,,,,,,,,,,,,,,,,
PJ Tucker,7000000.0,8399210.0,8855992.0,8582018.0,8418616.0,5974611.0,6261902.0,6497640.0,1028928.0,902419.0,,,,,,552655.0,,,,,,,,,,
Wendell Carter,6920027.0,5742611.0,5517228.0,4794608.0,,,,,,,,,,,,,,,,,,,,,,
Juan Hernangomez,6803190.0,6843066.0,3522681.0,2335781.0,2303562.0,2240411.0,,,,,,,,,,,,,,,,,,,,
Isaac Okoro,6720720.0,6746022.0,,,,,,,,,,,,,,,,,,,,,,,,
Jalen Suggs,6592920.0,,,,,,,,,,,,,,,,,,,,,,,,,
Cameron Payne,6500000.0,2083600.0,208206.0,3709411.0,2443982.0,2381367.0,2301556.0,,,,,,,,,,,,,,,,,,,
Joakim Noah,6431666.0,6778426.0,404516.0,21845712.0,19704351.0,19163846.0,15256272.0,14477199.0,13497300.0,13082913.0,14444103.0,3899757.0,3093278.0,2850228.0,2784612.0,,,,,,,,,,,
Jarrett Culver,6395160.0,6433389.0,6166644.0,,,,,,,,,,,,,,,,,,,,,,,
Khem Birch,6350000.0,3173861.0,3182159.0,1486028.0,904653.0,,,,,,,,,,,,,,,,,,,,,
Collin Sexton,6349671.0,5261014.0,5054288.0,4392351.0,,,,,,,,,,,,,,,,,,,,,,
Onyeka Okongwu,6104280.0,6127079.0,,,,,,,,,,,,,,,,,,,,,,,,
Justin Holiday,6006420.0,6028812.0,5056452.0,4851926.0,4991251.0,1144978.0,1078500.0,930738.0,,90242.0,,,,,,,,,,,,,,,,
Josh Giddey,5988000.0,,,,,,,,,,,,,,,,,,,,,,,,,
Rudy Gay,5890000.0,15281760.0,15380439.0,10876077.0,9323657.0,15030467.0,14121275.0,22020534.0,20814852.0,19488842.0,18093820.0,16957238.0,4132882.0,3202763.0,3144210.0,3002568.0,,,,,,,,,,
Dennis Schroeder,5890000.0,16335674.0,16441159.0,16712189.0,17192088.0,3053344.0,2007679.0,1927268.0,1882454.0,,,,,,,,,,,,,,,,,
Patrick Mills,5890000.0,14265485.0,13448413.0,12476381.0,11883932.0,3607312.0,3643288.0,3989779.0,1319419.0,1284753.0,,1168224.0,576397.0,,,,,,,,,,,,,
Kevin Knox,5845978.0,4836076.0,4646080.0,4037708.0,,,,,,,,,,,,,,,,,,,,,,
Coby White,5837760.0,5873128.0,5629368.0,,,,,,,,,,,,,,,,,,,,,,,
Timofey Mozgov,5573333.0,5873816.0,,17251292.0,16948071.0,18036561.0,5635712.0,5300706.0,5119665.0,3308758.0,4024965.0,4446428.0,,,,,,,,,,,,,,
Killian Hayes,5572680.0,5593250.0,,,,,,,,,,,,,,,,,,,,,,,,
Mikal Bridges,5557725.0,4594013.0,4413655.0,3835609.0,,,,,,,,,,,,,,,,,,,,,,
Shai Gilgeous-Alexander,5495532.0,4364597.0,4192941.0,3639332.0,,,,,,,,,,,,,,,,,,,,,,
Jonathan Kuminga,5466360.0,,,,,,,,,,,,,,,,,,,,,,,,,
Miles Bridges,5421493.0,4146436.0,3983427.0,3457417.0,,,,,,,,,,,,,,,,,,,,,,
Jaxson Hayes,5348280.0,5380402.0,5157263.0,,,,,,,,,,,,,,,,,,,,,,,
Pat Connaughton,5333334.0,5204517.0,1827673.0,1769335.0,1632008.0,985964.0,711685.0,,,,,,,,,,,,,,,,,,,
Kris Dunn,5317430.0,5024010.0,5672737.0,4551106.0,4488532.0,4365434.0,,,,,,,,,,,,,,,,,,,,
George Hill,5275491.0,10107674.0,10749237.0,20485910.0,22183339.0,9018280.0,9108222.0,9119495.0,9308482.0,9471792.0,2511300.0,1442413.0,1362529.0,1249368.0,,,,,,,,,,,,
Michael Porter,5258735.0,3742239.0,3595204.0,3120500.0,,,,,,,,,,,,,,,,,,,,,,
Dewayne Dedmon,5256308.0,3633346.0,14142933.0,6792696.0,7653252.0,3266872.0,1078500.0,930738.0,298595.0,,,,,,,,,,,,,,,,,
Ryan Anderson,5214583.0,5495724.0,,22018629.0,21715775.0,21120096.0,9677486.0,9679774.0,9667441.0,10300574.0,2701770.0,1756385.0,1659099.0,1521293.0,,,,,,,,,,,,
Hamidou Diallo,5200000.0,1753567.0,1502883.0,904036.0,,,,,,,,,,,,,,,,,,,,,,
Kevon Looney,5178572.0,5081374.0,4735357.0,1689556.0,1632008.0,1333397.0,1288767.0,,,,,,,,,,,,,,,,,,,
Troy Brown,5170564.0,3554685.0,3414966.0,2967955.0,,,,,,,,,,,,,,,,,,,,,,
Obi Toppin,5105160.0,5124174.0,,,,,,,,,,,,,,,,,,,,,,,,
Franz Wagner,5007840.0,,,,,,,,,,,,,,,,,,,,,,,,,
Josh Jackson,5005350.0,5024010.0,7488131.0,6514001.0,5645704.0,,,,,,,,,,,,,,,,,,,,,
JaVale McGee,5000000.0,4426440.0,4242879.0,2581102.0,2348056.0,1582269.0,15109360.0,12824291.0,12508273.0,11839740.0,2963930.0,1995715.0,1885230.0,1728702.0,,,,,,,,,,,,
Robin Lopez,5000000.0,7693575.0,5056452.0,15480609.0,15293749.0,14901863.0,14402376.0,6087524.0,5957150.0,5800635.0,3445643.0,2327636.0,2198730.0,2016124.0,,,,,,,,,,,,
Luol Deng,5000000.0,5269572.0,5303599.0,18057740.0,19066580.0,20291131.0,11557892.0,11073873.0,16653021.0,15778467.0,14835298.0,14141679.0,13063024.0,11653072.0,4329801.0,3500901.0,3413898.0,3256055.0,,,,,,,,
Kendrick Nunn,5000000.0,1753567.0,1502883.0,51074.0,,,,,,,,,,,,,,,,,,,,,,
Louis Williams,5000000.0,8431316.0,8485759.0,8625646.0,7764168.0,7890995.0,7969694.0,6212656.0,6079602.0,5919870.0,6230223.0,6232560.0,6263570.0,5587514.0,1004893.0,889418.0,628602.0,,,,,,,,,
Danuel House,4997424.0,3917400.0,3754948.0,267208.0,85683.0,612646.0,,,,,,,,,,,,,,,,,,,,
Rui Hachimura,4916160.0,4945852.0,4740527.0,,,,,,,,,,,,,,,,,,,,,,,
Taj Gibson,4910000.0,3460722.0,9546479.0,15094881.0,15528337.0,10089201.0,9677486.0,9119495.0,8784880.0,2552424.0,1439210.0,1393201.0,1309775.0,,,,,,,,,,,,,
Garrett Temple,4910000.0,5024010.0,5056452.0,8625646.0,8873335.0,9018280.0,1253065.0,1118373.0,1065936.0,678349.0,,212371.0,227168.0,,,,,,,,,,,,,
Torrey Craig,4878049.0,1769368.0,2121439.0,2156411.0,85683.0,,,,,,,,,,,,,,,,,,,,,
Bruce Brown,4736102.0,1753567.0,1502883.0,904036.0,,,,,,,,,,,,,,,,,,,,,,
Deni Avdija,4692840.0,4710112.0,,,,,,,,,,,,,,,,,,,,,,,,
Donte DiVincenzo,4675830.0,3208284.0,3082240.0,2678651.0,,,,,,,,,,,,,,,,,,,,,,
Cam Reddish,4670160.0,4698350.0,4503520.0,,,,,,,,,,,,,,,,,,,,,,,
David Nwaba,4650000.0,1922343.0,957947.0,1630895.0,1455904.0,82887.0,,,,,,,,,,,,,,,,,,,,
Furkan Korkmaz,4629630.0,1857836.0,1718964.0,1876078.0,1625950.0,,,,,,,,,,,,,,,,,,,,,
Davion Mitchell,4603200.0,,,,,,,,,,,,,,,,,,,,,,,,,
Ishmael Smith,4500000.0,6323487.0,6364319.0,6469234.0,6655001.0,6763710.0,1253065.0,2095904.0,1146106.0,1166214.0,769453.0,590353.0,,,,,,,,,,,,,,
Bryn Forbes,4500000.0,2463151.0,3049569.0,3369393.0,1455904.0,612646.0,,,,,,,,,,,,,,,,,,,,
Jeff Green,4500000.0,2703030.0,891457.0,2581102.0,2348056.0,16909276.0,10474455.0,10487420.0,10122975.0,9590189.0,,5554442.0,4430111.0,4082163.0,3987966.0,,,,,,,,,,,
Jalen Smith,4458000.0,4474625.0,,,,,,,,,,,,,,,,,,,,,,,,
Lonnie Walker,4447896.0,3051841.0,2932042.0,2544738.0,,,,,,,,,,,,,,,,,,,,,,
Cameron Johnson,4437000.0,4463496.0,4278350.0,,,,,,,,,,,,,,,,,,,,,,,
Ziaire Williams,4373040.0,,,,,,,,,,,,,,,,,,,,,,,,,
Moe Harkless,4347600.0,3818332.0,11679836.0,11684601.0,11826961.0,10132899.0,3294965.0,2152018.0,2105858.0,2050595.0,,,,,,,,,,,,,,,,
Bobby Portis,4347600.0,3818332.0,15910799.0,2689418.0,1681852.0,1583384.0,1530318.0,,,,,,,,,,,,,,,,,,,
Kevin Huerter,4253357.0,2910827.0,2796354.0,2426998.0,,,,,,,,,,,,,,,,,,,,,,
Devin Vassell,4235160.0,4250900.0,,,,,,,,,,,,,,,,,,,,,,,,
Chandler Hutchison,4224186.0,2575176.0,2473938.0,2147268.0,,,,,,,,,,,,,,,,,,,,,,
Willie Cauley-Stein,4220083.0,4321049.0,2309699.0,5064196.0,4108531.0,4003169.0,3869036.0,,,,,,,,,,,,,,,,,,,
PJ Washington,4215120.0,4240530.0,4064509.0,,,,,,,,,,,,,,,,,,,,,,,
James Bouknight,4154400.0,,,,,,,,,,,,,,,,,,,,,,,,,
Jevon Carter,4107149.0,4136614.0,1502883.0,904036.0,,,,,,,,,,,,,,,,,,,,,,
Josh Okogie,4087904.0,2793969.0,2684342.0,2332806.0,,,,,,,,,,,,,,,,,,,,,,
Grayson Allen,4054695.0,2682549.0,2576913.0,2239390.0,,,,,,,,,,,,,,,,,,,,,,
Jarred Vanderbilt,4050000.0,1753567.0,1502883.0,904036.0,,,,,,,,,,,,,,,,,,,,,,
Tyrese Haliburton,4023600.0,4038431.0,,,,,,,,,,,,,,,,,,,,,,,,
Tyler Herro,4004280.0,4028314.0,3861232.0,,,,,,,,,,,,,,,,,,,,,,,
Terence Davis,4000000.0,1599822.0,952855.0,,,,,,,,,,,,,,,,,,,,,,,
Dorian Finney-Smith,4000000.0,4215658.0,4242879.0,1665775.0,1455904.0,612646.0,,,,,,,,,,,,,,,,,,,,
Gorgui Dieng,4000000.0,18535919.0,17214650.0,16357230.0,15652963.0,2647746.0,1678690.0,1611278.0,1573878.0,,,,,,,,,,,,,,,,,
Aaron Holiday,3980551.0,2472104.0,2375164.0,2064203.0,,,,,,,,,,,,,,,,,,,,,,
Josh Primo,3946800.0,,,,,,,,,,,,,,,,,,,,,,,,,
Jake Layman,3940184.0,3963862.0,3799484.0,1665775.0,1455904.0,676371.0,,,,,,,,,,,,,,,,,,,,
Anfernee Simons,3938818.0,2373457.0,2280081.0,1981526.0,,,,,,,,,,,,,,,,,,,,,,
Justise Winslow,3902439.0,13700888.0,13789359.0,3718651.0,3000341.0,2923546.0,2825507.0,,,,,,,,,,,,,,,,,,,
Kira Lewis,3822240.0,3836459.0,,,,,,,,,,,,,,,,,,,,,,,,
Romeo Langford,3804360.0,3826974.0,3668394.0,,,,,,,,,,,,,,,,,,,,,,,
Sekou Doumbouya,3799131.0,3635372.0,3484592.0,,,,,,,,,,,,,,,,,,,,,,,
Landry Shamet,3768342.0,2202723.0,2116263.0,1839332.0,,,,,,,,,,,,,,,,,,,,,,
Chris Duarte,3749400.0,,,,,,,,,,,,,,,,,,,,,,,,,
Alex Len,3732000.0,4184722.0,4412595.0,4690195.0,4644746.0,5437596.0,4334512.0,4160678.0,4063990.0,,,,,,,,,,,,,,,,,
Robert Williams,3661976.0,2139362.0,2055166.0,1786155.0,,,,,,,,,,,,,,,,,,,,,,
Aaron Nesmith,3631200.0,3644857.0,,,,,,,,,,,,,,,,,,,,,,,,
Moses Moody,3562200.0,,,,,,,,,,,,,,,,,,,,,,,,,
Mike Muscala,3500000.0,2406122.0,2151770.0,5391028.0,5545834.0,1144978.0,1078500.0,930738.0,187881.0,,,,,,,,,,,,,,,,,
Boban Marjanovic,3500000.0,3688700.0,3712519.0,10232970.0,6523299.0,6344360.0,1366233.0,,,,,,,,,,,,,,,,,,,
Cole Anthony,3449400.0,3462235.0,,,,,,,,,,,,,,,,,,,,,,,,
Corey Kispert,3383640.0,,,,,,,,,,,,,,,,,,,,,,,,,
Luka Samanic,3355239.0,2976591.0,2853251.0,,,,,,,,,,,,,,,,,,,,,,,
Georges Niang,3300000.0,1879716.0,1745263.0,1630895.0,196599.0,732735.0,,,,,,,,,,,,,,,,,,,,
Michael Carter-Williams,3300000.0,3477917.0,2151770.0,1582893.0,2994750.0,3588741.0,2731373.0,2621900.0,2560903.0,,,,,,,,,,,,,,,,,
Chuma Okeke,3277080.0,3289351.0,,,,,,,,,,,,,,,,,,,,,,,,
Isaiah Stewart,3277080.0,3289351.0,,,,,,,,,,,,,,,,,,,,,,,,
Nickeil Alexander-Walker,3261480.0,3281004.0,3144865.0,,,,,,,,,,,,,,,,,,,,,,,
Alperen Sengun,3214680.0,,,,,,,,,,,,,,,,,,,,,,,,,
Jon Leuer,3169348.0,3340221.0,,10784948.0,11643279.0,12391069.0,1178376.0,1102889.0,1047204.0,902419.0,570065.0,,,,,,,,,,,,,,,
Trey Burke,3150000.0,3161743.0,243138.0,1935395.0,869764.0,3817660.0,3026480.0,2905197.0,2837644.0,,,,,,,,,,,,,,,,,
Aleksej Pokusevski,3113160.0,3124687.0,,,,,,,,,,,,,,,,,,,,,,,,
Facundo Campazzo,3100000.0,3372526.0,,,,,,,,,,,,,,,,,,,,,,,,
Goga Bitadze,3098400.0,3116973.0,2987793.0,,,,,,,,,,,,,,,,,,,,,,,
Trey Murphy,3053760.0,,,,,,,,,,,,,,,,,,,,,,,,,
Frank Jackson,3000000.0,736806.0,1716796.0,1486028.0,904653.0,,,,,,,,,,,,,,,,,,,,,
Sterling Brown,3000000.0,1769368.0,1716796.0,1486028.0,904653.0,,,,,,,,,,,,,,,,,,,,,
Josh Green,2957520.0,2968624.0,,,,,,,,,,,,,,,,,,,,,,,,
Tre Mann,2901240.0,,,,,,,,,,,,,,,,,,,,,,,,,
Andrew Nicholson,2844429.0,2997785.0,,3066879.0,3154946.0,6864031.0,2710371.0,1762160.0,1724396.0,1679064.0,,,,,,,,,,,,,,,,
Matisse Thybulle,2840160.0,2857457.0,2738948.0,,,,,,,,,,,,,,,,,,,,,,,
Saddiq Bey,2824320.0,2834945.0,,,,,,,,,,,,,,,,,,,,,,,,
Kai Jones,2770560.0,,,,,,,,,,,,,,,,,,,,,,,,,
Brandon Clarke,2726880.0,2743255.0,2629355.0,,,,,,,,,,,,,,,,,,,,,,,
Precious Achiuwa,2711280.0,2721375.0,,,,,,,,,,,,,,,,,,,,,,,,
Marc Gasol,2692991.0,2703030.0,27149870.0,26005272.0,25114147.0,23859750.0,22416474.0,18044846.0,17291115.0,16447008.0,15554125.0,4337861.0,4081240.0,3840898.0,,,,,,,,,,,,
Jalen Johnson,2659680.0,,,,,,,,,,,,,,,,,,,,,,,,,
Paul Millsap,2641691.0,10644536.0,32192851.0,31516784.0,34128215.0,22626903.0,21258203.0,10829401.0,11053823.0,8524613.0,9753904.0,9473491.0,9690341.0,990332.0,896459.0,836914.0,,,,,,,,,,
E'Twaun Moore,2641691.0,2457299.0,9191062.0,9497575.0,9366941.0,9921645.0,1156085.0,1080846.0,1028928.0,902419.0,570065.0,,,,,,,,,,,,,,,
Markieff Morris,2641691.0,2457299.0,2397107.0,9890697.0,8873335.0,8341909.0,9108222.0,3595201.0,2568024.0,2442585.0,2310045.0,,,,,,,,,,,,,,,
Udonis Haslem,2641691.0,2703030.0,2720484.0,2581102.0,2582863.0,4509140.0,3250428.0,3114307.0,5049851.0,4806934.0,4549892.0,4362792.0,8943459.0,8163979.0,7889344.0,7398326.0,6984473.0,888054.0,542698.0,,,,,,,
Dwight Howard,2641691.0,2703030.0,2720484.0,26153741.0,26065424.0,26491199.0,25456757.0,24435998.0,23868320.0,22804761.0,21776616.0,20750910.0,19149823.0,17082894.0,7904046.0,6436503.0,6276470.0,5986363.0,,,,,,,,
Trevor Ariza,2641691.0,13490105.0,12940783.0,16173086.0,8207835.0,8792823.0,9335928.0,9803458.0,8991156.0,8594420.0,8173725.0,7880848.0,7373945.0,3849176.0,4042474.0,4151097.0,952753.0,551809.0,,,,,,,,
Wayne Ellington,2641691.0,3756944.0,8485759.0,9329796.0,6954477.0,6763710.0,1707791.0,1212190.0,2908900.0,2466267.0,1389089.0,1344737.0,1264126.0,,,,,,,,,,,,,
Carmelo Anthony,2641691.0,2703030.0,2290125.0,2581102.0,29108712.0,27685423.0,26043823.0,25601161.0,25004912.0,23028295.0,22290350.0,21376738.0,19877042.0,17893184.0,17006102.0,6285619.0,5187563.0,4971821.0,4776051.0,,,,,,,
Avery Bradley,2641691.0,5938808.0,5056452.0,12938469.0,9770639.0,9322267.0,8801203.0,8197299.0,2922202.0,1930824.0,1834978.0,1767753.0,,,,,,,,,,,,,,
Enes Kanter,2641691.0,5275211.0,5056452.0,20771206.0,19836537.0,19328247.0,18680395.0,6848862.0,5530774.0,5260822.0,4975127.0,,,,,,,,,,,,,,,
Andre Iguodala,2641691.0,15808717.0,18228669.0,17251292.0,16432103.0,12548225.0,13332679.0,14009305.0,14973430.0,17426026.0,16287833.0,15388502.0,15367634.0,14030869.0,3657642.0,2948135.0,2874809.0,2741995.0,,,,,,,,
Ed Davis,2641691.0,5275211.0,5056452.0,4796937.0,7046017.0,7515234.0,7947837.0,1118373.0,3669706.0,2613078.0,2483230.0,2392256.0,,,,,,,,,,,,,,
James Johnson,2641691.0,16912271.0,16281415.0,15548482.0,15233299.0,4509140.0,2846319.0,2849842.0,590401.0,3329342.0,2206481.0,2136023.0,2007970.0,,,,,,,,,,,,,
LaMarcus Aldridge,2641691.0,18578763.0,27578719.0,24094681.0,23803843.0,23193896.0,22416474.0,17327042.0,16406201.0,15391662.0,14891871.0,14015781.0,7362390.0,5750669.0,5645589.0,5392837.0,,,,,,,,,,
Grant Williams,2617800.0,2633479.0,2524343.0,,,,,,,,,,,,,,,,,,,,,,,
Tyrese Maxey,2602920.0,2612485.0,,,,,,,,,,,,,,,,,,,,,,,,
Keon Johnson,2553240.0,,,,,,,,,,,,,,,,,,,,,,,,,
Darius Bazley,2513040.0,2528509.0,2423533.0,,,,,,,,,,,,,,,,,,,,,,,
Trey Lyles,2500000.0,5796529.0,5833959.0,3627352.0,2707920.0,2638523.0,2550074.0,,,,,,,,,,,,,,,,,,,
Zeke Nnaji,2498760.0,2508147.0,,,,,,,,,,,,,,,,,,,,,,,,
Isaiah Jackson,2451240.0,,,,,,,,,,,,,,,,,,,,,,,,,
Ty Jerome,2412840.0,2427207.0,2326668.0,,,,,,,,,,,,,,,,,,,,,,,
Hassan Whiteside,2401537.0,2445128.0,28738105.0,26345162.0,26371006.0,24931882.0,1117291.0,883668.0,,,917435.0,910498.0,,,,,,,,,,,,,,
Kent Bazemore,2401537.0,2445128.0,20439716.0,19504622.0,18756138.0,17732574.0,2277055.0,2279873.0,886859.0,560734.0,,,,,,,,,,,,,,,,
Austin Rivers,2401537.0,4140880.0,2306334.0,14184146.0,13115899.0,12400136.0,3541727.0,2781263.0,2721614.0,2650160.0,,,,,,,,,,,,,,,,
Andre Drummond,2401537.0,30301911.0,28738105.0,27423368.0,26371006.0,24931882.0,3725365.0,2927768.0,2865151.0,2789821.0,,,,,,,,,,,,,,,,
Cody Zeller,2389641.0,16246861.0,15350644.0,14586065.0,13958056.0,5995254.0,4786598.0,4594584.0,4487898.0,,,,,,,,,,,,,,,,,
Ben McLemore,2389641.0,3049637.0,2151770.0,5887003.0,5767668.0,4519152.0,3593876.0,3449768.0,3369624.0,,,,,,,,,,,,,,,,,
Solomon Hill,2389641.0,2291545.0,14097387.0,13761644.0,13572360.0,13200060.0,1547122.0,1485155.0,1450587.0,,,,,,,,,,,,,,,,,
Tony Snell,2389641.0,12835172.0,12084631.0,11436683.0,10893604.0,2669779.0,1748642.0,1678443.0,1639503.0,,,,,,,,,,,,,,,,,
Victor Oladipo,2389641.0,22132204.0,22275119.0,22642321.0,23292506.0,7387054.0,5911828.0,5674834.0,5542922.0,,,,,,,,,,,,,,,,,
Otto Porter,2389641.0,30025222.0,28905230.0,28046195.0,27477671.0,6644196.0,5308909.0,5096065.0,4977711.0,,,,,,,,,,,,,,,,,
Leandro Bolmaro,2353320.0,,,,,,,,,,,,,,,,,,,,,,,,,
Usman Garuba,2353320.0,,,,,,,,,,,,,,,,,,,,,,,,,
Willy Hernangomez,2327220.0,1830802.0,1778546.0,1613534.0,1592486.0,1550017.0,,,,,,,,,,,,,,,,,,,,
Edmond Sumner,2320000.0,2276455.0,2121439.0,484970.0,85683.0,,,,,,,,,,,,,,,,,,,,,
Nassir Little,2316240.0,2329825.0,2233367.0,,,,,,,,,,,,,,,,,,,,,,,
RJ Hampton,2303040.0,2311740.0,,,,,,,,,,,,,,,,,,,,,,,,
DeAndre Bembry,2271045.0,1830802.0,2762094.0,1762478.0,1738286.0,1690657.0,,,,,,,,,,,,,,,,,,,,
Josh Christopher,2259240.0,,,,,,,,,,,,,,,,,,,,,,,,,
Monta Ellis,2245400.0,2366459.0,,2421003.0,2490523.0,12133533.0,11726836.0,9940250.0,9727364.0,13023714.0,13240428.0,13711632.0,13856063.0,13658368.0,1004893.0,889418.0,626873.0,,,,,,,,,
Drew Eubanks,2239820.0,1707935.0,84399.0,83291.0,,,,,,,,,,,,,,,,,,,,,,
Elfrid Payton,2239544.0,5024010.0,8485759.0,3234617.0,3696121.0,2946272.0,2852831.0,2733386.0,,,,,,,,,,,,,,,,,,
Rodney Hood,2239544.0,10589153.0,6065196.0,3744486.0,2647430.0,1585549.0,1535236.0,1470929.0,,,,,,,,,,,,,,,,,,
Dylan Windler,2239200.0,2252679.0,2159413.0,,,,,,,,,,,,,,,,,,,,,,,
Immanuel Quickley,2210640.0,2219038.0,,,,,,,,,,,,,,,,,,,,,,,,
John Konchar,2200000.0,2213220.0,84399.0,,,,,,,,,,,,,,,,,,,,,,,
Quentin Grimes,2168640.0,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan Poole,2161440.0,2174520.0,2084060.0,,,,,,,,,,,,,,,,,,,,,,,
Bol Bol,2161152.0,2169209.0,84399.0,,,,,,,,,,,,,,,,,,,,,,,
Keldon Johnson,2145720.0,2158459.0,2069040.0,,,,,,,,,,,,,,,,,,,,,,,
Payton Pritchard,2137440.0,2145559.0,,,,,,,,,,,,,,,,,,,,,,,,
Jahlil Okafor,2130023.0,1984380.0,1805860.0,1689556.0,5540422.0,5398387.0,5217508.0,,,,,,,,,,,,,,,,,,,
Bones Hyland,2096880.0,,,,,,,,,,,,,,,,,,,,,,,,,
Raul Neto,2089448.0,1984380.0,1842624.0,2264232.0,1632008.0,989530.0,956363.0,,,,,,,,,,,,,,,,,,,
Frank Kaminsky,2089448.0,1830802.0,5056452.0,3911560.0,3158463.0,3077488.0,2974426.0,,,,,,,,,,,,,,,,,,,
Nemanja Bjelica,2089448.0,7535488.0,7239413.0,7008337.0,4381209.0,4283683.0,4497184.0,,,,,,,,,,,,,,,,,,,
Udoka Azubuike,2075880.0,2083588.0,,,,,,,,,,,,,,,,,,,,,,,,
Jaden McDaniels,2063280.0,2070689.0,,,,,,,,,,,,,,,,,,,,,,,,
Malachi Flynn,2048040.0,2055765.0,,,,,,,,,,,,,,,,,,,,,,,,
DeMarcus Cousins,2038942.0,3216369.0,3712519.0,5754384.0,20035826.0,17761997.0,16769198.0,15618561.0,5721194.0,4594766.0,4366597.0,4206529.0,,,,,,,,,,,,,,
Cam Thomas,2036280.0,,,,,,,,,,,,,,,,,,,,,,,,,
Desmond Bane,2033160.0,2040842.0,,,,,,,,,,,,,,,,,,,,,,,,
Jaden Springer,2023680.0,,,,,,,,,,,,,,,,,,,,,,,,,
Day'Ron Sharpe,2009160.0,,,,,,,,,,,,,,,,,,,,,,,,,
Abdel Nader,2000000.0,1847459.0,1716796.0,1486028.0,1294767.0,,,,,,,,,,,,,,,,,,,,,
Kenrich Williams,2000000.0,2107829.0,1502883.0,904036.0,,,,,,,,,,,,,,,,,,,,,,
Theo Maledon,2000000.0,2107829.0,,,,,,,,,,,,,,,,,,,,,,,,
Jeremiah Robinson-Earl,2000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan McLaughlin,2000000.0,530919.0,84399.0,,,,,,,,,,,,,,,,,,,,,,,
Garrison Mathews,2000000.0,725147.0,84399.0,,,,,,,,,,,,,,,,,,,,,,,
Santiago Aldama,1994520.0,,,,,,,,,,,,,,,,,,,,,,,,,
Damian Jones,1977011.0,1567469.0,2445020.0,1665775.0,1455904.0,1320682.0,,,,,,,,,,,,,,,,,,,,
Wesley Matthews,1958495.0,3818332.0,2720484.0,20874309.0,19836536.0,19328247.0,18680395.0,8259572.0,8000036.0,7702130.0,7384740.0,7186141.0,576397.0,,,,,,,,,,,,,
Rodney McGruder,1939350.0,5472247.0,5099616.0,1665775.0,1455904.0,612646.0,,,,,,,,,,,,,,,,,,,,
Timothe Luwawu,1939350.0,1922343.0,888441.0,2027315.0,1768666.0,1495862.0,,,,,,,,,,,,,,,,,,,,
Moses Brown,1933909.0,1317393.0,84399.0,,,,,,,,,,,,,,,,,,,,,,,
Wesley Iwundu,1926834.0,1769368.0,1716796.0,1486028.0,1164625.0,,,,,,,,,,,,,,,,,,,,,
Jose Alvarado,1925406.0,,,,,,,,,,,,,,,,,,,,,,,,,
PJ Dozier,1910860.0,1857836.0,194233.0,83291.0,85683.0,,,,,,,,,,,,,,,,,,,,,
Damion Lee,1910860.0,1857836.0,893473.0,83291.0,153330.0,56364.0,,,,,,,,,,,,,,,,,,,,
Killian Tillie,1901625.0,473328.0,,,,,,,,,,,,,,,,,,,,,,,,
Tyrell Terry,1869438.0,1359387.0,,,,,,,,,,,,,,,,,,,,,,,,
Larry Sanders,1865546.0,1966126.0,,,5545834.0,5870586.0,5692639.0,12539306.0,3552777.0,2358192.0,2241147.0,2158909.0,,,,,,,,,,,,,,
Carsen Edwards,1859365.0,1599822.0,1302591.0,,,,,,,,,,,,,,,,,,,,,,,
Shake Milton,1846738.0,1793333.0,1533479.0,83291.0,,,,,,,,,,,,,,,,,,,,,,
Mitchell Robinson,1802057.0,1753567.0,1654417.0,1601610.0,,,,,,,,,,,,,,,,,,,,,,
Jalen Brunson,1802057.0,1753567.0,1502883.0,1326193.0,,,,,,,,,,,,,,,,,,,,,,
Dennis Smith,1789256.0,5993271.0,4734672.0,4118703.0,3569609.0,,,,,,,,,,,,,,,,,,,,,
Malik Monk,1789256.0,5633897.0,4273004.0,3717092.0,3221553.0,,,,,,,,,,,,,,,,,,,,,
Semi Ojeleye,1789256.0,1847459.0,1716796.0,1486028.0,1432923.0,,,,,,,,,,,,,,,,,,,,,
Frank Ntilikina,1789256.0,6509585.0,5150644.0,4480721.0,3883326.0,,,,,,,,,,,,,,,,,,,,,
